,LineId,Date,Time,Pid,Tid,Level,Component,Content,template,EventId
1661,1662,03-17,16:15:58.582,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1662,1663,03-17,16:15:58.583,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1663,1664,03-17,16:15:58.583,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1664,1665,03-17,16:15:58.675,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1665,1666,03-17,16:15:58.676,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1666,1667,03-17,16:15:58.701,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1667,1668,03-17,16:15:58.701,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1668,1669,03-17,16:15:58.883,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1669,1670,03-17,16:15:58.884,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1670,1671,03-17,16:15:58.884,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1671,1672,03-17,16:15:59.099,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261983733, event=2, flags=0x0, uid=1000",userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,Event116
1672,1673,03-17,16:15:59.100,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1673,1674,03-17,16:15:59.172,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1674,1675,03-17,16:15:59.172,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1675,1676,03-17,16:15:59.185,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1676,1677,03-17,16:15:59.185,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1677,1678,03-17,16:15:59.186,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1678,1679,03-17,16:15:59.488,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1679,1680,03-17,16:15:59.488,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1680,1681,03-17,16:15:59.488,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1681,1682,03-17,16:15:59.790,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1682,1683,03-17,16:15:59.790,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1683,1684,03-17,16:15:59.790,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1684,1685,03-17,16:15:59.850,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261984484, event=2, flags=0x0, uid=1000",userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,Event116
1685,1686,03-17,16:15:59.851,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1686,1687,03-17,16:16:00.001,1702,2096,I,AlarmManager,"sending alarm Alarm{d764221 type 3 when 509262332 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick","sending alarm <*> type <*> when <*> <*> <*> <*> broadcastIntent}}}, repeatInterval <*> <*> listenerTag <*> <*>",Event114
1687,1688,03-17,16:16:00.003,1702,2096,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1688,1689,03-17,16:16:00.003,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",Event141
1689,1690,03-17,16:16:00.005,1702,1702,V,AlarmManager,Received TIME_TICK alarm; rescheduling,Received TIME_TICK alarm; rescheduling,Event75
1690,1691,03-17,16:16:00.005,1702,1702,I,AlarmManager,scheduleTimeTickEvent triggerAtTime = 509322332,scheduleTimeTickEvent triggerAtTime = <*>,Event76
1691,1692,03-17,16:16:00.031,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
1692,1693,03-17,16:16:00.031,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
1693,1694,03-17,16:16:00.049,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
1694,1695,03-17,16:16:00.049,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
1695,1696,03-17,16:16:00.058,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.TIME_TICK,received broadcast <*>,Event83
1696,1697,03-17,16:16:00.061,2227,2227,D,KeyguardUpdateMonitor,handleTimeUpdate,handleTimeUpdate,Event77
1697,1698,03-17,16:16:00.090,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1698,1699,03-17,16:16:00.090,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1699,1700,03-17,16:16:00.091,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1700,1701,03-17,16:16:00.233,28601,28601,V,AudioManager,playSoundEffect   effectType: 0,playSoundEffect effectType: <*>,Event118
1701,1702,03-17,16:16:00.233,28601,28601,V,AudioManager,querySoundEffectsEnabled...,querySoundEffectsEnabled...,Event119
1702,1703,03-17,16:16:00.249,1702,8290,I,WindowManager,Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,Destroying surface Surface( name= PopupWindow: <*> called by com.android.server.wm.WindowStateAnimator.destroySurface: <*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,Event81
1703,1704,03-17,16:16:00.284,7111,7111,V,AudioManager,isWiredHeadsetOn...,isWiredHeadsetOn...,Event78
1704,1705,03-17,16:16:00.289,1702,2250,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,Destroying surface Surface( name= PopupWindow: <*> called by com.android.server.wm.WindowStateAnimator.destroySurface: <*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,Event81
1705,1706,03-17,16:16:00.338,1702,1737,D,PowerManagerService,"acquire lock=191063310, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",acquire lock= <*> flags= <*> tag= <*> name= <*> ws= <*> uid= <*> pid= <*>,Event139
1706,1707,03-17,16:16:00.341,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1707,1708,03-17,16:16:00.345,1702,1737,D,PowerManagerService,"acquire lock=149977903, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",acquire lock= <*> flags= <*> tag= <*> name= <*> ws= <*> uid= <*> pid= <*>,Event139
1708,1709,03-17,16:16:00.364,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1709,1710,03-17,16:16:00.366,1702,1737,D,PowerManagerService,"acquire lock=155645244, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",acquire lock= <*> flags= <*> tag= <*> name= <*> ws= <*> uid= <*> pid= <*>,Event139
1710,1711,03-17,16:16:00.366,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1711,1712,03-17,16:16:00.367,1702,1737,D,PowerManagerService,"acquire lock=173466309, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",acquire lock= <*> flags= <*> tag= <*> name= <*> ws= <*> uid= <*> pid= <*>,Event139
1712,1713,03-17,16:16:00.368,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1713,1714,03-17,16:16:00.392,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1714,1715,03-17,16:16:00.392,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1715,1716,03-17,16:16:00.392,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1716,1717,03-17,16:16:00.429,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1717,1718,03-17,16:16:00.484,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1718,1719,03-17,16:16:00.484,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1719,1720,03-17,16:16:00.489,7111,7111,I,MediaPlayer,"setDataSource(166, 0, 576460752303423487)",setDataSource( <*> <*> <*> ,Event79
1720,1721,03-17,16:16:00.505,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1721,1722,03-17,16:16:00.508,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1722,1723,03-17,16:16:00.509,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1723,1724,03-17,16:16:00.509,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1724,1725,03-17,16:16:00.514,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1725,1726,03-17,16:16:00.514,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1726,1727,03-17,16:16:00.520,7111,7111,V,AudioManager,getStreamVolume  treamType: 5,getStreamVolume treamType: <*>,Event80
1727,1728,03-17,16:16:00.537,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1728,1729,03-17,16:16:00.538,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1729,1730,03-17,16:16:00.550,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1730,1731,03-17,16:16:00.550,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1731,1732,03-17,16:16:00.693,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1732,1733,03-17,16:16:00.693,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1733,1734,03-17,16:16:00.693,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1734,1735,03-17,16:16:00.919,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261985554, event=2, flags=0x0, uid=1000",userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,Event116
1735,1736,03-17,16:16:00.920,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1736,1737,03-17,16:16:00.994,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1737,1738,03-17,16:16:00.994,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1738,1739,03-17,16:16:00.994,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1739,1740,03-17,16:16:01.098,1702,2633,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,Destroying surface Surface( name= PopupWindow: <*> called by com.android.server.wm.WindowStateAnimator.destroySurface: <*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,Event81
1740,1741,03-17,16:16:01.105,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1741,1742,03-17,16:16:01.106,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1742,1743,03-17,16:16:01.183,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1743,1744,03-17,16:16:01.183,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1744,1745,03-17,16:16:01.208,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1745,1746,03-17,16:16:01.208,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1746,1747,03-17,16:16:01.295,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1747,1748,03-17,16:16:01.295,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1748,1749,03-17,16:16:01.295,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1749,1750,03-17,16:16:01.318,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn( true) ,Event97
1750,1751,03-17,16:16:01.318,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
1751,1752,03-17,16:16:01.319,1702,1815,I,WindowManager,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,Destroying surface Surface( name= <*> called by com.android.server.wm.WindowStateAnimator.destroySurface: <*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,Event113
1752,1753,03-17,16:16:01.469,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986105, event=2, flags=0x0, uid=1000",userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,Event116
1753,1754,03-17,16:16:01.470,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
1754,1755,03-17,16:16:01.530,28601,28601,V,AudioManager,playSoundEffect   effectType: 0,playSoundEffect effectType: <*>,Event118
1755,1756,03-17,16:16:01.530,28601,28601,V,AudioManager,querySoundEffectsEnabled...,querySoundEffectsEnabled...,Event119
1756,1757,03-17,16:16:01.598,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1757,1758,03-17,16:16:01.598,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1758,1759,03-17,16:16:01.598,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1759,1760,03-17,16:16:01.899,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1760,1761,03-17,16:16:01.899,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1761,1762,03-17,16:16:01.899,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1762,1763,03-17,16:16:02.202,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn = <*>,Event156
1763,1764,03-17,16:16:02.202,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut = <*>,Event157
1764,1765,03-17,16:16:02.202,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: target= <*> rate= <*>,Event158
1765,1766,03-17,16:16:02.240,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986874, event=2, flags=0x0, uid=1000",userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,Event116
